observationId,sensorId,sensorType,observedAt,measurement,value,unit,quality
observation_cbed0d90fd052c92,pir_bathroom_01,pir,2026-08-12T06:54:26.153924+02:00,motion,OFF,,nominal
observation_1e799d7f6ba3446a,pir_bathroom_01,pir,2026-08-12T06:54:40.979243+02:00,motion,ON,,nominal
observation_f13b2d43d6fe1259,pir_bathroom_01,pir,2026-08-12T06:54:43.888146+02:00,motion,OFF,,nominal
observation_6ec1043d5c49fbea,pir_bathroom_01,pir,2026-08-12T06:54:59.681943+02:00,motion,ON,,nominal
observation_b6735dd60f54e4e1,pir_bathroom_01,pir,2026-08-12T06:55:02.545198+02:00,motion,OFF,,nominal
observation_abcc14a868525ea4,pir_bathroom_01,pir,2026-08-12T06:55:19.275336+02:00,motion,ON,,nominal
observation_3a48cddf158d3728,pir_bathroom_01,pir,2026-08-12T06:55:22.536608+02:00,motion,OFF,,nominal
observation_370b9eb3340989f4,pir_bathroom_01,pir,2026-08-12T06:55:27.291901+02:00,motion,ON,,nominal
observation_83a2f016f3e88098,pir_bathroom_01,pir,2026-08-12T06:55:28.527392+02:00,motion,OFF,,nominal
observation_67721408352f490d,pir_bathroom_01,pir,2026-08-12T06:56:19.339584+02:00,motion,ON,,nominal
observation_b655db4dc6722204,pir_bathroom_01,pir,2026-08-12T06:56:25.399876+02:00,motion,OFF,,nominal
observation_77265ff25aeb1c88,pir_bathroom_01,pir,2026-08-12T06:56:48.568675+02:00,motion,ON,,nominal
observation_675198df5bf83b0c,pir_bathroom_01,pir,2026-08-12T06:56:51.967139+02:00,motion,OFF,,nominal
observation_64df577b01964b5f,pir_bathroom_01,pir,2026-08-12T06:57:07.539543+02:00,motion,ON,,nominal
observation_1874faec1559674a,pir_bathroom_01,pir,2026-08-12T06:57:10.632129+02:00,motion,OFF,,nominal
observation_d50d262279267e22,pir_bathroom_01,pir,2026-08-12T06:57:33.710800+02:00,motion,ON,,nominal
observation_c14f43a563156b2c,pir_bathroom_01,pir,2026-08-12T06:57:36.356790+02:00,motion,OFF,,nominal
observation_17cf4f9bb9235c7c,pir_bathroom_01,pir,2026-08-12T06:57:42.897626+02:00,motion,ON,,nominal
observation_2654453707f7e42f,pir_bathroom_01,pir,2026-08-12T06:57:45.325499+02:00,motion,OFF,,nominal
observation_a1a1fbc11ce6ec50,pir_bathroom_01,pir,2026-08-12T06:58:00+02:00,motion,ON,,nominal
observation_b2ec7c57fb2e0809,pir_bathroom_01,pir,2026-08-12T06:58:02.274538+02:00,motion,OFF,,nominal
observation_b54bc5d0943d76eb,temperature_living_room_01,temperature,2026-08-12T06:58:27.194312+02:00,temperature,21.6,celsius,noisy
observation_cdd3c9b345cea33e,pir_bathroom_01,pir,2026-08-12T06:58:34.429451+02:00,motion,ON,,nominal
observation_26a7947763dd2dac,pir_bathroom_01,pir,2026-08-12T06:58:42.937923+02:00,motion,OFF,,nominal
observation_49726e7e14bf0085,pir_bathroom_01,pir,2026-08-12T06:59:20.851143+02:00,motion,ON,,nominal
observation_bbbdcff31af8ed9f,pir_bathroom_01,pir,2026-08-12T06:59:22.050970+02:00,motion,OFF,,nominal
observation_1f6012026809ab64,temperature_bathroom_01,temperature,2026-08-12T06:59:23.617819+02:00,temperature,21.6,celsius,noisy
observation_e09d8850b398441c,pir_bathroom_01,pir,2026-08-12T06:59:37.272771+02:00,motion,ON,,nominal
observation_95ecb16f195d28cb,pir_bathroom_01,pir,2026-08-12T06:59:40.807745+02:00,motion,OFF,,nominal
observation_23760652df32fded,pir_bathroom_01,pir,2026-08-12T07:00:00.040118+02:00,motion,ON,,nominal
observation_f3a9160afd5173b5,pir_bathroom_01,pir,2026-08-12T07:00:02.499314+02:00,motion,OFF,,nominal
observation_cc00c15cb1c9d0f1,pir_bathroom_01,pir,2026-08-12T07:00:09.804422+02:00,motion,ON,,nominal
observation_60d5173ff44cf2a3,pir_bathroom_01,pir,2026-08-12T07:00:14.109893+02:00,motion,OFF,,nominal
observation_d2144cde82327682,pir_bathroom_01,pir,2026-08-12T07:00:15.107799+02:00,motion,ON,,nominal
observation_4613dce4ca5e1ac1,pir_bathroom_01,pir,2026-08-12T07:00:23.083828+02:00,motion,OFF,,nominal
observation_6df820e810ff985f,pir_bathroom_01,pir,2026-08-12T07:00:27.071121+02:00,motion,ON,,nominal
observation_48b9eb1879f167c8,pir_bathroom_01,pir,2026-08-12T07:00:29.627070+02:00,motion,OFF,,nominal
observation_eddb29fb119e24ce,pir_bathroom_01,pir,2026-08-12T07:00:37.950916+02:00,motion,ON,,nominal
observation_43e92c27c8dc7b97,pir_bathroom_01,pir,2026-08-12T07:00:40.093724+02:00,motion,OFF,,nominal
observation_2fee5cea736ecc24,pir_bathroom_01,pir,2026-08-12T07:00:54.335467+02:00,motion,ON,,nominal
observation_5fa6a45b803ece97,pir_bathroom_01,pir,2026-08-12T07:00:56.650477+02:00,motion,OFF,,nominal
observation_08eacb11c751bf4c,pir_bathroom_01,pir,2026-08-12T07:01:01.226545+02:00,motion,ON,,nominal
observation_7e164c9c394342c9,pir_bathroom_01,pir,2026-08-12T07:01:03.314811+02:00,motion,OFF,,nominal
observation_ac67f4c412489a60,pir_bathroom_01,pir,2026-08-12T07:01:11.027318+02:00,motion,ON,,nominal
observation_e57d8b2b8ebc03ca,pir_bathroom_01,pir,2026-08-12T07:01:16.209206+02:00,motion,OFF,,nominal
observation_ceaef635c89cb374,pir_bathroom_01,pir,2026-08-12T07:01:42.160922+02:00,motion,ON,,nominal
observation_1d8fc885bf53160b,pir_bathroom_01,pir,2026-08-12T07:01:45.638732+02:00,motion,OFF,,nominal
observation_b75a5b2660004617,temperature_kitchen_01,temperature,2026-08-12T07:01:53.932109+02:00,temperature,20.4,celsius,noisy
observation_63c19d151158fdf0,pir_bathroom_01,pir,2026-08-12T07:02:00.191093+02:00,motion,ON,,nominal
observation_289b0b1b4e7baffb,pir_bathroom_01,pir,2026-08-12T07:02:06.185956+02:00,motion,OFF,,nominal
observation_6b4161e9a335fb58,pir_bathroom_01,pir,2026-08-12T07:02:13.981780+02:00,motion,ON,,nominal
observation_0956ac218893cfc4,pir_bathroom_01,pir,2026-08-12T07:02:20.157256+02:00,motion,OFF,,nominal
observation_9039cc50e8909eec,pir_bathroom_01,pir,2026-08-12T07:02:30.179990+02:00,motion,ON,,nominal
observation_5f75727a98af7f72,pir_bathroom_01,pir,2026-08-12T07:02:33.518360+02:00,motion,OFF,,nominal
observation_da7737d423348752,temperature_hallway_01,temperature,2026-08-12T07:02:45.936469+02:00,temperature,20.6,celsius,noisy
observation_8bcf153be023f313,pir_bathroom_01,pir,2026-08-12T07:03:11.262074+02:00,motion,ON,,nominal
observation_862bdfd0ec0d3fbe,pir_bathroom_01,pir,2026-08-12T07:03:14.754505+02:00,motion,OFF,,nominal
observation_76edf64612d9b347,temperature_bedroom_01,temperature,2026-08-12T07:03:15.874136+02:00,temperature,20.7,celsius,noisy
observation_59aab8b657cc5ac8,pir_bathroom_01,pir,2026-08-12T07:03:30.495798+02:00,motion,ON,,nominal
observation_dbdd67223ac8181d,pir_bathroom_01,pir,2026-08-12T07:03:31.950020+02:00,motion,OFF,,nominal
observation_1a6a32c9975bcae3,pir_bathroom_01,pir,2026-08-12T07:03:53.989113+02:00,motion,ON,,nominal
observation_9cfde6f681880032,pir_bathroom_01,pir,2026-08-12T07:03:55.509972+02:00,motion,OFF,,nominal
observation_a05c156f4e4c53e3,pir_bathroom_01,pir,2026-08-12T07:04:08.124911+02:00,motion,ON,,nominal
observation_adffd4ba93552261,pir_bathroom_01,pir,2026-08-12T07:04:13.305153+02:00,motion,OFF,,nominal
observation_0124f4103d1b16e6,pir_bathroom_01,pir,2026-08-12T07:04:57.193513+02:00,motion,ON,,nominal
observation_5d3fb2e7f4d28aea,pir_bathroom_01,pir,2026-08-12T07:05:07.190782+02:00,motion,OFF,,nominal
observation_27161236ffbe0259,pir_bathroom_01,pir,2026-08-12T07:05:11.578472+02:00,motion,ON,,nominal
observation_7b936eb2ba108694,pir_bathroom_01,pir,2026-08-12T07:05:21.381084+02:00,motion,OFF,,nominal
observation_414ad823d34bae47,pir_bathroom_01,pir,2026-08-12T07:05:28.023713+02:00,motion,ON,,nominal
observation_36a543af43e74092,pir_bathroom_01,pir,2026-08-12T07:05:35.737143+02:00,motion,OFF,,nominal
observation_00b5bb8ab84cc7eb,pir_bathroom_01,pir,2026-08-12T07:05:51.399291+02:00,motion,ON,,nominal
observation_c2b0807526013be1,pir_bathroom_01,pir,2026-08-12T07:05:55.091245+02:00,motion,OFF,,nominal
observation_018b8f3a8d63c1ad,pir_bathroom_01,pir,2026-08-12T07:06:00+02:00,motion,ON,,nominal
observation_5eef86f122c7cb20,pir_bathroom_01,pir,2026-08-12T07:06:02.963062+02:00,motion,OFF,,nominal
observation_dd566bf7cacc5048,pir_bathroom_01,pir,2026-08-12T07:06:13.522189+02:00,motion,ON,,nominal
observation_0b4b77e1870b4bc5,pir_bathroom_01,pir,2026-08-12T07:06:17.510674+02:00,motion,OFF,,nominal
observation_d69a14c000b8b46d,pir_bathroom_01,pir,2026-08-12T07:06:21.372876+02:00,motion,ON,,nominal
observation_c7ff9290cf912ad7,pir_bathroom_01,pir,2026-08-12T07:06:27.044474+02:00,motion,OFF,,nominal
observation_0bdd9075c7c37725,pir_bathroom_01,pir,2026-08-12T07:06:44.134268+02:00,motion,ON,,nominal
observation_fabe9dfa45f3bf0b,pir_bathroom_01,pir,2026-08-12T07:06:48.304577+02:00,motion,OFF,,nominal
observation_bc572df219c38a05,pir_bathroom_01,pir,2026-08-12T07:06:52.376357+02:00,motion,ON,,nominal
observation_0d16420bf06fce30,pir_bathroom_01,pir,2026-08-12T07:06:53.492915+02:00,motion,OFF,,nominal
observation_baf6851a212c0156,pir_bathroom_01,pir,2026-08-12T07:07:09.796717+02:00,motion,ON,,nominal
observation_a794baf88d93fb39,pir_bathroom_01,pir,2026-08-12T07:07:13.025622+02:00,motion,OFF,,nominal
observation_b74c419b6902a570,pir_bathroom_01,pir,2026-08-12T07:07:53.812687+02:00,motion,ON,,nominal
observation_6992d5b64e338e0e,pir_bathroom_01,pir,2026-08-12T07:07:58.250674+02:00,motion,OFF,,nominal
observation_cea0f859917bc539,pir_bathroom_01,pir,2026-08-12T07:08:05.631780+02:00,motion,ON,,nominal
observation_291d3eb003a5563f,pir_bathroom_01,pir,2026-08-12T07:08:09.484010+02:00,motion,OFF,,nominal
observation_fbbf49ab83568463,pir_bathroom_01,pir,2026-08-12T07:08:11.591878+02:00,motion,ON,,nominal
observation_e2b2e7d84b17a2da,pir_bathroom_01,pir,2026-08-12T07:08:15.807112+02:00,motion,OFF,,nominal
observation_000aff4e9a1560af,pir_bathroom_01,pir,2026-08-12T07:08:26.645369+02:00,motion,ON,,nominal
observation_df0bca611140ad04,pir_bathroom_01,pir,2026-08-12T07:08:36.296548+02:00,motion,OFF,,nominal
observation_c58ec115eae36a2c,pir_bathroom_01,pir,2026-08-12T07:08:42.463492+02:00,motion,ON,,nominal
observation_dc3ced53ec7f34bb,pir_bathroom_01,pir,2026-08-12T07:08:47.350437+02:00,motion,OFF,,nominal
observation_9bda9b28eae2f485,pir_bathroom_01,pir,2026-08-12T07:08:55.001294+02:00,motion,ON,,nominal
observation_649c6495f93c2891,pir_bathroom_01,pir,2026-08-12T07:08:58.194678+02:00,motion,OFF,,nominal
observation_888d5b888472f491,pir_bathroom_01,pir,2026-08-12T07:09:12.180948+02:00,motion,ON,,nominal
observation_5381b0bd599332ac,pir_bathroom_01,pir,2026-08-12T07:09:15.248361+02:00,motion,OFF,,nominal
observation_d02faa39c779f383,pir_bathroom_01,pir,2026-08-12T07:09:25.834265+02:00,motion,ON,,nominal
observation_9eec5fb5f70c951f,pir_bathroom_01,pir,2026-08-12T07:09:30.283779+02:00,motion,OFF,,nominal
observation_c2d1ddd8ef425723,pir_bathroom_01,pir,2026-08-12T07:09:41.725307+02:00,motion,ON,,nominal
observation_86df7125409e71a9,pir_bathroom_01,pir,2026-08-12T07:09:44.072861+02:00,motion,OFF,,nominal
observation_d6145a0fb515713d,pir_bathroom_01,pir,2026-08-12T07:09:54.009099+02:00,motion,ON,,nominal
observation_d26f1814cae6a047,pir_bathroom_01,pir,2026-08-12T07:09:58.412775+02:00,motion,OFF,,nominal
observation_c6c9125b41030b12,temperature_living_room_01,temperature,2026-08-12T07:13:27.194312+02:00,temperature,21.7,celsius,noisy
observation_9743faadfb1cdf43,temperature_bathroom_01,temperature,2026-08-12T07:14:23.617819+02:00,temperature,21.8,celsius,noisy
observation_2f303055bb20392d,pir_bathroom_01,pir,2026-08-12T07:15:00.090237+02:00,motion,ON,,nominal
observation_214c3197701c0d2c,pir_bathroom_01,pir,2026-08-12T07:15:03.368881+02:00,motion,OFF,,nominal
observation_4926ce9d61f78de1,temperature_kitchen_01,temperature,2026-08-12T07:16:53.932109+02:00,temperature,20.6,celsius,noisy
observation_c764f2933904c9ca,pir_kitchen_01,pir,2026-08-12T07:17:16.596203+02:00,motion,ON,,nominal
observation_f903d288ae43b6a0,pir_kitchen_01,pir,2026-08-12T07:17:20.659622+02:00,motion,OFF,,nominal
observation_c81938411d8510f2,pir_kitchen_01,pir,2026-08-12T07:17:25.985945+02:00,motion,ON,,nominal
observation_e8771b3139fccefd,pir_kitchen_01,pir,2026-08-12T07:17:31.132239+02:00,motion,OFF,,nominal
observation_167e7f08a61cd04d,pir_kitchen_01,pir,2026-08-12T07:17:42.296322+02:00,motion,ON,,nominal
observation_9014e3ede4a3521a,temperature_hallway_01,temperature,2026-08-12T07:17:45.936469+02:00,temperature,20.7,celsius,noisy
observation_f9b57b5784e15bfb,pir_kitchen_01,pir,2026-08-12T07:17:46.770145+02:00,motion,OFF,,nominal
observation_487fb0ab39ec57e7,pir_kitchen_01,pir,2026-08-12T07:17:58.173519+02:00,motion,ON,,nominal
observation_a0da8689ac82e7ee,pir_kitchen_01,pir,2026-08-12T07:18:00.835649+02:00,motion,OFF,,nominal
observation_ea8f5844d6e2f7e0,temperature_bedroom_01,temperature,2026-08-12T07:18:15.874136+02:00,temperature,20.8,celsius,noisy
observation_a56a57d608fed0d2,pir_kitchen_01,pir,2026-08-12T07:18:17.608750+02:00,motion,ON,,nominal
observation_49aa2d04b4019458,pir_kitchen_01,pir,2026-08-12T07:18:27.475818+02:00,motion,OFF,,nominal
observation_44066e6a16ee39e6,pir_kitchen_01,pir,2026-08-12T07:18:36.483636+02:00,motion,ON,,nominal
observation_f198da24cb518d39,pir_kitchen_01,pir,2026-08-12T07:18:39.801601+02:00,motion,OFF,,nominal
observation_c21a5edf67011daa,pir_kitchen_01,pir,2026-08-12T07:19:17.083183+02:00,motion,ON,,nominal
observation_39c5e5d2001d8ae8,pir_kitchen_01,pir,2026-08-12T07:19:21.764485+02:00,motion,OFF,,nominal
observation_b6aba191c1b03940,pir_kitchen_01,pir,2026-08-12T07:19:29.197184+02:00,motion,ON,,nominal
observation_40887c10beb5515a,pir_kitchen_01,pir,2026-08-12T07:19:40.263551+02:00,motion,OFF,,nominal
observation_16e70367523d1d61,pir_kitchen_01,pir,2026-08-12T07:19:45.288187+02:00,motion,ON,,nominal
observation_9f5334cbd8556f57,pir_kitchen_01,pir,2026-08-12T07:19:47.383903+02:00,motion,OFF,,nominal
observation_5c780c85a05ceb69,pir_kitchen_01,pir,2026-08-12T07:19:52.207911+02:00,motion,ON,,nominal
observation_14e62e5d458f8623,pir_kitchen_01,pir,2026-08-12T07:19:54.766132+02:00,motion,OFF,,nominal
observation_976fb29e0c366bbb,pir_kitchen_01,pir,2026-08-12T07:20:23.672741+02:00,motion,ON,,nominal
observation_318a6b05de04aec1,pir_kitchen_01,pir,2026-08-12T07:20:29.098209+02:00,motion,OFF,,nominal
observation_a35f739242e39dc2,pir_kitchen_01,pir,2026-08-12T07:20:38.998983+02:00,motion,ON,,nominal
observation_f9272a0499030eee,pir_kitchen_01,pir,2026-08-12T07:20:42.012283+02:00,motion,OFF,,nominal
observation_a8b6f9b8823abd82,pir_kitchen_01,pir,2026-08-12T07:21:01.485102+02:00,motion,ON,,nominal
observation_19dd69cd1dcfbc27,pir_kitchen_01,pir,2026-08-12T07:21:05.538097+02:00,motion,OFF,,nominal
observation_643d0219ab2c2435,pir_kitchen_01,pir,2026-08-12T07:21:39.839700+02:00,motion,ON,,nominal
observation_7f8b5882e082bb5c,pir_kitchen_01,pir,2026-08-12T07:21:44.443471+02:00,motion,OFF,,nominal
observation_211bb0544f44dd71,pir_kitchen_01,pir,2026-08-12T07:21:49.108162+02:00,motion,ON,,nominal
observation_ae06e82ad67a2a78,pir_kitchen_01,pir,2026-08-12T07:21:51.943421+02:00,motion,OFF,,nominal
observation_0a12c2178396d00b,pir_kitchen_01,pir,2026-08-12T07:22:04.555621+02:00,motion,ON,,nominal
observation_662fdc6c50f2df2d,pir_kitchen_01,pir,2026-08-12T07:22:08.751323+02:00,motion,OFF,,nominal
observation_c32e82a92704d250,pir_kitchen_01,pir,2026-08-12T07:22:15.451471+02:00,motion,ON,,nominal
observation_2cff4b2ae86ca117,pir_kitchen_01,pir,2026-08-12T07:22:18.233478+02:00,motion,OFF,,nominal
observation_1c7ce91a28dbbe1c,pir_kitchen_01,pir,2026-08-12T07:22:32.740672+02:00,motion,ON,,nominal
observation_3d32a66f299922f6,pir_kitchen_01,pir,2026-08-12T07:22:39.383134+02:00,motion,OFF,,nominal
observation_0018492e622d536e,pir_kitchen_01,pir,2026-08-12T07:22:40.613024+02:00,motion,ON,,nominal
observation_14cc75bfa1cbed97,pir_kitchen_01,pir,2026-08-12T07:22:44.389646+02:00,motion,OFF,,nominal
observation_1cbafc95f9cda8c3,pir_kitchen_01,pir,2026-08-12T07:23:17.191218+02:00,motion,ON,,nominal
observation_55dd17e5506a1a71,pir_kitchen_01,pir,2026-08-12T07:23:19.851059+02:00,motion,OFF,,nominal
observation_c0dc56771359289e,pir_kitchen_01,pir,2026-08-12T07:23:38.399252+02:00,motion,ON,,nominal
observation_dde6f6448881951f,pir_kitchen_01,pir,2026-08-12T07:23:41.576535+02:00,motion,OFF,,nominal
observation_22437bdae93f0f66,pir_kitchen_01,pir,2026-08-12T07:24:05.510109+02:00,motion,ON,,nominal
observation_f0ee4f2e1179244f,pir_kitchen_01,pir,2026-08-12T07:24:10.647945+02:00,motion,OFF,,nominal
observation_2308c61d51087790,pir_kitchen_01,pir,2026-08-12T07:24:11.794481+02:00,motion,ON,,nominal
observation_8076ab78b334930c,pir_kitchen_01,pir,2026-08-12T07:24:13.988163+02:00,motion,OFF,,nominal
observation_8d7d92d8bc7917e6,pir_kitchen_01,pir,2026-08-12T07:24:34.670102+02:00,motion,ON,,nominal
observation_076fa00824fcc4d9,pir_kitchen_01,pir,2026-08-12T07:24:38.776147+02:00,motion,OFF,,nominal
observation_1c99b42398314cf0,pir_kitchen_01,pir,2026-08-12T07:24:48.499744+02:00,motion,ON,,nominal
observation_03b63b2e3e43ac44,pir_kitchen_01,pir,2026-08-12T07:24:50.918741+02:00,motion,OFF,,nominal
observation_0656e7714a607d5c,pir_kitchen_01,pir,2026-08-12T07:25:01.568112+02:00,motion,ON,,nominal
observation_8285a5d5573bac28,pir_kitchen_01,pir,2026-08-12T07:25:06.283199+02:00,motion,OFF,,nominal
observation_add16ebb8d10fcfa,pir_kitchen_01,pir,2026-08-12T07:25:53.001442+02:00,motion,ON,,nominal
observation_a43ebf5be70c5020,pir_kitchen_01,pir,2026-08-12T07:25:57.257754+02:00,motion,OFF,,nominal
observation_1c27a9af9b28a713,pir_kitchen_01,pir,2026-08-12T07:26:22.076283+02:00,motion,ON,,nominal
observation_19fcb5853beda29b,pir_kitchen_01,pir,2026-08-12T07:26:23.854191+02:00,motion,OFF,,nominal
observation_cd3b23f5750dc26c,pir_kitchen_01,pir,2026-08-12T07:26:28.006239+02:00,motion,ON,,nominal
observation_0db83cf1974b902e,pir_kitchen_01,pir,2026-08-12T07:26:31.716601+02:00,motion,OFF,,nominal
observation_bb57188b430a0c8b,pir_kitchen_01,pir,2026-08-12T07:26:31.924423+02:00,motion,ON,,nominal
observation_da7c7212cac3804b,pir_kitchen_01,pir,2026-08-12T07:26:36.348857+02:00,motion,OFF,,nominal
observation_d314d819a9f836e4,pir_kitchen_01,pir,2026-08-12T07:26:49.128833+02:00,motion,ON,,nominal
observation_2ad05e4da41c104c,pir_kitchen_01,pir,2026-08-12T07:26:54.920259+02:00,motion,OFF,,nominal
observation_a9c02669c3de232a,pir_kitchen_01,pir,2026-08-12T07:27:05.722209+02:00,motion,ON,,nominal
observation_f6914a80670f8ba5,pir_kitchen_01,pir,2026-08-12T07:27:08.217514+02:00,motion,OFF,,nominal
observation_ccc22f795a98607a,pir_kitchen_01,pir,2026-08-12T07:27:16.066492+02:00,motion,ON,,nominal
observation_2ec31e64b5ebbd9f,pir_kitchen_01,pir,2026-08-12T07:27:19.842268+02:00,motion,OFF,,nominal
observation_71f1fab7a6f41941,pir_kitchen_01,pir,2026-08-12T07:27:30.687611+02:00,motion,ON,,nominal
observation_25fdba3fa5cf6561,pir_kitchen_01,pir,2026-08-12T07:27:33.375856+02:00,motion,OFF,,nominal
observation_01266170d0af44a0,pir_kitchen_01,pir,2026-08-12T07:28:01.275790+02:00,motion,ON,,nominal
observation_b9c92131c6a14995,pir_kitchen_01,pir,2026-08-12T07:28:02.803273+02:00,motion,OFF,,nominal
observation_fbf5ebf8500011f4,pir_kitchen_01,pir,2026-08-12T07:28:13.642181+02:00,motion,ON,,nominal
observation_934c19d505379747,pir_kitchen_01,pir,2026-08-12T07:28:16.084400+02:00,motion,OFF,,nominal
observation_e2a64c0e4ff7f0eb,temperature_living_room_01,temperature,2026-08-12T07:28:27.194312+02:00,temperature,21.6,celsius,noisy
observation_dde576fc3e51df0c,pir_kitchen_01,pir,2026-08-12T07:28:34.555379+02:00,motion,ON,,nominal
observation_647ed36931580d80,pir_kitchen_01,pir,2026-08-12T07:28:41.473532+02:00,motion,OFF,,nominal
observation_7d5e4af072d347fe,pir_kitchen_01,pir,2026-08-12T07:28:55.531165+02:00,motion,ON,,nominal
observation_d16bd12a92bf5ba3,pir_kitchen_01,pir,2026-08-12T07:29:00.456442+02:00,motion,OFF,,nominal
observation_ea0a5ddaf2de226e,pir_kitchen_01,pir,2026-08-12T07:29:11.426830+02:00,motion,ON,,nominal
observation_53a19029ac208fed,pir_kitchen_01,pir,2026-08-12T07:29:13.090754+02:00,motion,OFF,,nominal
observation_7d50519144556c8e,temperature_bathroom_01,temperature,2026-08-12T07:29:23.617819+02:00,temperature,21.7,celsius,noisy
observation_7ce11178ef3500e8,pir_kitchen_01,pir,2026-08-12T07:29:35.412662+02:00,motion,ON,,nominal
observation_bcc628c7cbb4bd05,pir_kitchen_01,pir,2026-08-12T07:29:40.879771+02:00,motion,OFF,,nominal
observation_39edeef70c4a1396,pir_kitchen_01,pir,2026-08-12T07:29:51.345768+02:00,motion,ON,,nominal
observation_766f7d45d70139fd,pir_kitchen_01,pir,2026-08-12T07:29:53.402614+02:00,motion,OFF,,nominal
observation_4006814436312173,pir_kitchen_01,pir,2026-08-12T07:30:11.634178+02:00,motion,ON,,nominal
observation_4625ba4801952784,pir_kitchen_01,pir,2026-08-12T07:30:15.364220+02:00,motion,OFF,,nominal
observation_ead8faae123bd65e,pir_kitchen_01,pir,2026-08-12T07:30:38.436765+02:00,motion,ON,,nominal
observation_e327d1f82c7cf115,pir_kitchen_01,pir,2026-08-12T07:30:40.841109+02:00,motion,OFF,,nominal
observation_e485fb0f2dccc4ad,pir_kitchen_01,pir,2026-08-12T07:30:54.663997+02:00,motion,ON,,nominal
observation_99990e31d9eec2b3,pir_kitchen_01,pir,2026-08-12T07:31:01.086921+02:00,motion,OFF,,nominal
observation_e23c99d295d1c203,pir_kitchen_01,pir,2026-08-12T07:31:04.281853+02:00,motion,ON,,nominal
observation_25d6e39d5b6f0120,pir_kitchen_01,pir,2026-08-12T07:31:10.570240+02:00,motion,OFF,,nominal
observation_b1e1ebe2ca102620,pir_kitchen_01,pir,2026-08-12T07:31:20.416419+02:00,motion,ON,,nominal
observation_1f2e911fe874995b,pir_kitchen_01,pir,2026-08-12T07:31:23.580239+02:00,motion,OFF,,nominal
observation_8c939742d713af72,pir_kitchen_01,pir,2026-08-12T07:31:28.011640+02:00,motion,ON,,nominal
observation_69b675ccbaec4b20,pir_kitchen_01,pir,2026-08-12T07:31:31.174160+02:00,motion,OFF,,nominal
observation_0fc65d4da2bfffb5,pir_kitchen_01,pir,2026-08-12T07:31:43.550269+02:00,motion,ON,,nominal
observation_f17394fe86785036,pir_kitchen_01,pir,2026-08-12T07:31:45.951450+02:00,motion,OFF,,nominal
observation_9476249c65b25b24,temperature_kitchen_01,temperature,2026-08-12T07:31:53.932109+02:00,temperature,20.6,celsius,noisy
observation_b57ae9b60024f058,pir_kitchen_01,pir,2026-08-12T07:31:54.818389+02:00,motion,ON,,nominal
observation_03360ed28a0f5065,pir_kitchen_01,pir,2026-08-12T07:32:00.190941+02:00,motion,OFF,,nominal
observation_7d05ef544e40c74b,pir_kitchen_01,pir,2026-08-12T07:32:07.577607+02:00,motion,ON,,nominal
observation_b04ad919618637e1,pir_kitchen_01,pir,2026-08-12T07:32:11.109216+02:00,motion,OFF,,nominal
observation_9a8e407b35e77113,pir_kitchen_01,pir,2026-08-12T07:32:21.919850+02:00,motion,ON,,nominal
observation_d784d098c2209cf5,pir_kitchen_01,pir,2026-08-12T07:32:26.489222+02:00,motion,OFF,,nominal
observation_86ca1fb5c72b7e72,pir_kitchen_01,pir,2026-08-12T07:32:32.337846+02:00,motion,ON,,nominal
observation_be3a08d663d9f62a,pir_kitchen_01,pir,2026-08-12T07:32:37.845629+02:00,motion,OFF,,nominal
observation_459aac91464dc23b,temperature_hallway_01,temperature,2026-08-12T07:32:45.936469+02:00,temperature,20.9,celsius,noisy
observation_d776eee04d8fddd9,temperature_bedroom_01,temperature,2026-08-12T07:33:15.874136+02:00,temperature,20.7,celsius,noisy
observation_0a4cc44438c8a235,pir_kitchen_01,pir,2026-08-12T07:35:27.272724+02:00,motion,ON,,nominal
observation_dda5391d958f38ca,pir_kitchen_01,pir,2026-08-12T07:35:31.438112+02:00,motion,OFF,,nominal
observation_c25a6f3d8e78e6a5,pir_kitchen_01,pir,2026-08-12T07:35:33.769013+02:00,motion,ON,,nominal
observation_975b43860d8df5ff,pir_kitchen_01,pir,2026-08-12T07:35:39.011302+02:00,motion,OFF,,nominal
observation_f05e1279e96bacfb,pir_kitchen_01,pir,2026-08-12T07:35:44.058081+02:00,motion,ON,,nominal
observation_d9f84c90cd4449e9,pir_kitchen_01,pir,2026-08-12T07:35:47.279738+02:00,motion,OFF,,nominal
observation_76bceb3bebd3df48,pir_kitchen_01,pir,2026-08-12T07:35:48.476384+02:00,motion,ON,,nominal
observation_622ed1851b021499,pir_kitchen_01,pir,2026-08-12T07:35:55.101850+02:00,motion,OFF,,nominal
observation_967d34dddab8edf6,pir_kitchen_01,pir,2026-08-12T07:35:59.784165+02:00,motion,ON,,nominal
observation_b5906a00571de25d,pir_kitchen_01,pir,2026-08-12T07:36:08.670547+02:00,motion,OFF,,nominal
observation_a99b5570cec20bc2,pir_kitchen_01,pir,2026-08-12T07:36:36.499452+02:00,motion,ON,,nominal
observation_a5551bfac8d07aa6,pir_kitchen_01,pir,2026-08-12T07:36:39.257682+02:00,motion,OFF,,nominal
observation_b494c0070b7d0fa4,pir_kitchen_01,pir,2026-08-12T07:36:43.713336+02:00,motion,ON,,nominal
observation_2e27f8b4080c8857,pir_kitchen_01,pir,2026-08-12T07:36:49.465609+02:00,motion,OFF,,nominal
